COD_GLA,Shape_Leng,Shape_Area,REGION,COMUNA,COD_SSUBC,idMapGlac,Id_Union,idZonGlac,q1_SN,q1_Max,q1_Min,q2_SN,q2_Max,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,niev_17q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,niev_18q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,niev_19q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,niev_20q1,niev_21q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,niev_17q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,niev_18q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2,niev_19q2,niev_20q2,NOM_REGION,PROVINCIA,NOM_PROVIN,NOM_COMUNA,NOM_SSUBC,NOMBRE,ID,Nombre_GLA
CL110513061,868.375295702,17546.6309363,10,10403,10630,1288,2271,2896,7244.02194618,2414.67398206,7887.93500806,5231.7936278,6761.08714977,5553.75015874,7807.44587533,643.913061883,965.869592824,8129.40240627,9095.271999094,8209.891539,563.423929147,241.467398206,8531.84806994,8773.315468146,8209.891539,241.467398206,321.956530941,8773.31546815,9095.271999091,7968.4241408,563.423929147,241.467398206,8773.31546815,9014.782866356,9336.739397297,7646.46760986,965.869592824,1368.3152565,7565.97847712,8934.29373362,6761.08714977,2253.69571659,965.869592824,7565.97847712,8531.848069944,6519.61975156,80.4891327353,804.891327353,10141.6307247,10946.522052053,10222.1198574353,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513062,616.878940966,20352.0317546,10,10103,10513,270,2272,2896,2675.76513108,17676.2666235,0,567.586542957,8757.04951991,11027.3956917,5675.86542957,14676.166325,0,0,0,4946.11130291,729.754126659,1702.75962887,12973.4066962,14676.16632507,4621.77613551,2027.09479627,243.251375553,13459.9094473,13703.160822853,2675.76513108,2189.26237998,162.167583702,15324.8366598,15487.004243502,17514.09903978,1054.08929406,729.754126659,810.83791851,17757.3504154,18568.18833391,1459.50825332,405.418959255,1135.17308591,17351.9314561,18487.10454201,973.005502212,0,567.586542957,18811.4397094,19379.026252357,18811.4397094,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513063,584.418174828,12436.309093,10,10103,10513,270,2273,2896,325.132263869,4633.13476014,7478.04206899,0,3332.60570466,9103.70338834,1300.52905548,3170.03957273,325.132263869,7640.60820093,7965.740464799,731.547593706,894.113725641,325.132263869,10485.5155098,10810.647773669,975.396791608,81.2830659673,487.698395804,10891.9308396,11379.629235404,325.132263869,1137.96292354,0,10973.2139056,10973.2139056,12111.17682914,243.849197902,1137.96292354,568.981461771,10485.5155098,11054.496971571,406.415329837,406.415329837,894.113725641,10729.3647077,11623.478433341,81.2830659673,81.2830659673,162.566131935,12111.1768291,12273.742961035,12192.4598950673,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513064,7677.30601129,983258.011918,10,10103,10513,270,2274,2896,23306.4956575,147716.082233,812235.434027,2598.63366216,94362.884857,886296.493399,39710.3706498,125465.281501,2923.46286992,815158.896897,818082.35976692,29397.0433031,13236.7902166,11044.1930642,929579.985334,940624.1783982,31914.4696633,8526.76670395,7146.24257093,935670.53298,942816.77555093,27448.0680565,11612.6441778,12424.7171972,931772.582487,944197.2996842,943385.2266648,10962.9857622,32401.713475,8526.76670395,931366.545977,939893.31268095,10719.3638564,8770.38860977,23225.2883555,940542.971096,963768.2594515,5522.09653208,1542.9387369,5765.71843791,970427.258211,976192.97664891,971970.1969479,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513064,5880.40331389,189848.825674,10,10403,10630,1288,2275,2896,13635.9994499,17775.4992829,158437.326941,5113.4997937,42044.3316371,142690.994243,17775.4992829,12174.9995088,649.333307136,159248.993575,159898.326882136,14772.3327374,3652.49985264,649.333307136,170774.659777,171423.993084136,13960.6661034,1460.99994106,730.499970528,173696.659659,174427.159629528,14447.6660838,243.499990176,4788.83314013,170368.82646,175157.65960013,170612.326450176,19155.3325605,3733.66651603,6087.4997544,160872.326843,166959.8265974,7142.6663785,18100.1659364,3165.49987229,161440.493487,164605.99335929,7223.83304189,892.833297313,2434.99990176,179297.159433,181732.15933476,180189.992730313,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513065,1144.83688233,40934.5663133,10,10103,10513,270,2276,2896,2854.00362742,31964.8406271,6115.72205876,0,5626.46429406,35308.1020192,5218.74949014,29600.0947644,0,6115.72205876,6115.72205876,3506.34731369,1712.40217645,733.886647051,34981.9301761,35715.816823151,3098.63250977,1141.60145097,570.800725484,36123.5316271,36694.332352584,3343.26139212,326.171843134,2527.83178429,34737.3012938,37265.13307809,35063.473136934,163.085921567,896.972568618,244.62888235,39629.8789408,39874.50782315,163.085921567,244.62888235,1467.7732941,39059.0782153,40526.8515094,0,0,0,40934.5663133,40934.5663133,40934.5663133,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513066,561.508937056,14333.5120844,10,10103,10513,270,2277,2896,1114.82871768,13218.6833667,0,0,6609.34168336,7724.17040104,5892.66607914,8440.84600526,0,0,0,5892.66607914,0,2866.70241688,5574.14358838,8440.84600526,2787.07179419,5972.29670183,477.783736147,5096.35985223,5574.143588377,1672.24307651,1592.61245382,4937.09860685,6131.55794722,11068.65655407,7724.17040104,0,557.414358838,0,13776.0977256,13776.0977256,0,0,0,14333.5120844,14333.5120844,0,0,0,14333.5120844,14333.5120844,14333.5120844,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513067,6330.74093303,859161.46061,10,10403,10630,1288,2278,2896,64885.2231179,183300.755308,610975.482184,5190.81784943,109656.027069,744314.615691,95219.0649255,148019.415238,892.171817871,615030.808629,615922.980446871,83539.7247643,12571.5119791,32118.1854434,730932.038423,763050.2238664,79727.7179061,35930.1923015,5353.03090723,738150.519495,743503.55040223,75510.1784035,9570.57040989,22466.5085046,751614.203292,774080.7117966,761184.77370189,10949.3814011,20925.4844555,10381.6356989,816904.959054,827286.5947529,14031.4294992,7299.58760076,23683.106438,814147.337072,837830.44351,13301.4707392,1216.59793346,5920.77660951,838722.615328,844643.39193751,839939.21326146,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513068,1113.26997568,65708.232696,10,10103,10513,270,2279,2896,65708.232696,0,0,81.3220701683,65626.9106258,0,65708.232696,0,0,0,0,65708.232696,0,0,0,0,65708.232696,0,0,0,0,65708.232696,0,0,0,0,0,18704.0761387,1301.15312269,13743.4298584,31959.5735761,45703.0034345,13743.4298584,18704.0761387,17158.9568055,16101.7698933,33260.7266988,406.610350842,5448.57870128,894.542771851,58958.500872,59853.043643851,64407.07957328,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513068,3487.16622731,447991.646635,10,10403,10630,1288,2280,2896,446450.48399,1541.16264459,0,41286.9361103,406704.710525,0,447261.622224,730.024410595,0,0,0,447261.622224,0,730.024410595,0,730.024410595,447991.646635,0,0,0,0,447018.280754,973.365880793,0,0,0,973.365880793,78031.4981102,28633.17966,80383.7989888,260943.169876,341326.9688648,103987.921598,54427.375501,97336.5880793,192239.761457,289576.3495363,62295.4163708,11761.5043929,17926.1549713,356008.5709,373934.7258713,367770.0752929,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513069,643.15182958,18106.9115013,10,10103,10513,270,2281,2896,6525.01315362,11581.8983477,0,1957.50394609,16149.4075552,0,7993.14111319,10113.7703881,0,0,0,7993.14111319,0,8319.39177087,1794.37861725,10113.77038812,11174.0850256,5138.44785848,81.5626644203,1712.81595283,1794.3786172503,6769.70114688,4485.94654311,2446.87993261,4404.38387869,6851.2638113,8890.3304218,6688.13848246,0,11418.7730188,0,11418.7730188,12886.9009784,5220.0105229,0,0,0,1957.50394609,3996.57055659,0,12152.8369986,12152.8369986,16149.40755519,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513070,3459.16626496,298669.00699,10,10103,10513,289,2282,2896,62148.4341729,191793.14692,44727.4258976,36381.5475145,260018.677002,2268.78247307,95694.0035961,156708.046532,405.139727333,45861.8171341,46266.956861433,85646.5383582,10452.6049652,12802.4153837,189767.448283,202569.8636667,76247.2966841,22201.6570579,2673.9222004,197546.131048,200220.0532484,63606.9371913,15314.2816932,7616.62687386,212131.161232,219747.78810586,227445.4429252,125674.343419,2430.838364,26496.1381676,144067.68704,170563.8252076,46996.2083706,105174.273216,7697.65481933,138800.870584,146498.52540333,39541.6373877,19527.7348575,2835.97809133,236763.656653,239599.63474433,256291.3915105,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513070,885.582597483,24304.9949086,10,10403,10630,1288,2283,2896,17349.0199348,6301.2949763,654.679997538,15875.9899403,8429.0049683,0,19313.0599274,4337.25498369,0,654.679997538,654.679997538,18412.8749308,900.184996615,81.8349996923,4910.09998154,4991.9349812323,17349.0199348,1145.68999569,163.669999385,5646.61497877,5810.284978155,17512.6899341,0,2291.37999138,4500.92498307,6792.30497445,4500.92498307,23159.3049129,0,818.349996923,327.339998769,1145.689995692,20213.244924,3764.40998584,0,327.339998769,327.339998769,17594.5249338,3355.23498738,0,3355.23498738,3355.23498738,6710.46997476,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513071,2252.31906806,261435.815734,10,10103,10513,289,2284,2896,38857.6865426,99420.3988317,123157.73036,26745.1440847,207945.527565,26745.1440847,48125.0009063,88039.4864552,731.630081345,124539.698291,125271.328372345,43166.1747994,5690.45618824,10161.5289076,202417.655839,212579.1847466,46336.5718185,6991.13188841,7235.00858219,200873.103445,208108.11202719,41784.2068679,11787.3735328,4227.19602555,203637.039308,207864.23533355,215424.4128408,70968.1178905,13413.218158,45361.0650434,131693.414642,177054.4796854,41296.4534804,75032.7294535,5527.87172572,139578.761074,145106.63279972,29021.32656,5202.70280068,1869.72131899,225342.065054,227211.78637299,230544.76785468,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513072,7640.6722049,974976.11912,10,10103,10513,289,2285,2896,123139.508181,280268.116446,571568.494494,94017.582333,596553.32224,284405.214547,172379.087539,221213.069044,5110.53294821,576273.429589,581383.96253721,159643.314954,17846.3055334,30744.3172599,766742.181373,797486.4986329,136280.878619,54106.7535946,6814.04393095,777774.442976,784588.48690695,129791.31297,13303.6095795,36422.6872023,795458.509368,831881.1965703,808762.1189475,277591.170616,16791.7511156,121192.638486,559400.558903,680593.197389,139444.541873,259339.267229,11600.0985967,564592.211422,576192.3100187,114540.833696,29608.6432714,7138.52221338,823688.119939,830826.64215238,853296.7632104,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513072,1686.57387103,28362.8690543,10,10403,10630,1288,2286,2896,4213.91197378,12722.7726901,11426.1843904,891.404455992,11507.2211592,15964.2434391,7374.34595412,6482.94149813,2593.17659925,11912.4050028,14505.58160205,5267.38996723,4700.13258614,1377.62506835,17017.7214326,18395.34650095,4781.16935487,1863.84568071,1134.51476217,20583.3392565,21717.85401867,4457.02227996,1458.66183708,2431.1030618,20016.0818755,22447.1849373,21474.74371258,4375.98551123,1053.47799345,1053.47799345,21879.9275562,22933.40554965,972.441224719,4457.02227996,891.404455992,22042.0010936,22933.405549592,1134.51476217,243.11030618,729.330918539,26255.9130674,26985.243985939,26499.02337358,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513073,825.700436975,34567.7532609,10,10403,10630,1288,2287,2896,2342.20758076,11711.0379038,20514.5077763,0,5411.30716935,29156.4460916,3876.75737505,9207.29876575,888.423565117,20595.273555,21483.697120117,2826.80225264,1938.37868753,403.828893235,29398.7434275,29802.572320735,2422.97335941,807.65778647,484.594671882,30852.5274431,31337.122114982,2665.27069535,242.297335941,888.423565117,30771.7616645,31660.185229617,31014.059000441,0,807.65778647,403.828893235,33356.2665812,33760.095474435,0,403.828893235,242.297335941,33921.6270317,34163.924367641,0,0,0,34567.7532609,34567.7532609,34567.7532609,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513074,500.153386482,16866.0489933,10,10103,10513,289,2288,2896,4093.70121197,12772.3477813,0,982.488290872,15883.5607024,0,7941.78035121,8924.26864209,0,0,0,4830.56743012,3111.21292109,4912.44145436,4011.82718773,8924.26864209,8351.15047241,1391.85841207,3520.58304229,3602.45706653,7123.04010882,8842.39461785,3029.33889685,1555.60646055,3438.70901805,4994.3154786,6468.0479149,16784.1749691,0,81.8740242393,0,81.8740242393,16211.0567994,654.992193915,0,0,0,1555.60646055,0,6058.67779371,9251.76473904,15310.44253275,9251.76473904,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513075,1089.60821998,16564.7588581,10,10103,10513,289,2289,2896,6023.54867567,7864.07743768,2677.13274474,1924.18916028,11294.1537669,3346.41593093,6943.81305668,6776.49226013,167.320796546,2677.13274474,2844.453541286,6692.83186186,418.301991366,1505.88716892,7947.73783596,9453.62500488,7362.11504804,836.603982732,167.320796546,8198.71903078,8366.039827326,6609.17146359,920.264381006,1254.9059741,7780.41703941,9035.32301351,8700.681420416,11210.4933686,1171.24557583,334.641593093,3848.37832057,4183.019913663,3262.75553266,8282.37942905,250.98119482,4768.64270157,5019.62389639,2426.15154992,501.962389639,585.622787913,13051.0221306,13636.644918513,13552.984520239,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513075,1661.49181836,106767.383681,10,10403,10630,1288,2290,2896,21321.0492848,32670.6572691,52775.6771271,9485.02952975,35751.2651506,61531.0890007,24563.7944232,27806.5395616,1216.02942689,53181.0202694,54397.04969629,22374.9414548,3404.88239529,2107.78433994,78879.775491,80987.55983094,22618.1473402,1864.57845457,243.205885378,82041.4520009,82284.657886278,21645.3237987,1216.02942689,2107.78433994,81798.2461155,83906.03045544,83014.27554239,23590.9708817,8431.13735978,729.617656134,74015.6577834,74745.275439534,9566.09815821,14754.4903796,1134.96079843,81311.8343448,82446.79514323,10376.7844428,567.480399216,2269.92159686,93553.1972421,95823.11883896,94120.677641316,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513076,5398.25079859,553220.134954,10,10103,10513,289,2291,2896,13690.7604052,110174.166575,429355.207974,5427.69791213,70236.0311913,477556.405851,31189.0103906,77688.9895184,9559.22915867,434782.905886,444342.13504467,27057.479144,13690.7604052,19118.4583173,493353.437087,512471.8954043,21143.7187323,25032.2187291,5103.65624573,501940.541247,507044.19749273,15716.0208202,10531.3541579,9478.21874207,517494.541234,526972.75997607,528025.8953919,14986.9270708,18713.4062343,9964.28124167,509555.520407,519519.80164867,14257.8333214,10693.3749911,8830.13540928,519438.791232,528268.92664128,7614.9791603,324.041666396,2106.27083157,543174.843296,545281.11412757,543498.884962396,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513076,2336.07130614,69789.7739473,10,10403,10630,1288,2292,2896,12770.3898715,18870.8945871,38148.4894887,2033.50157189,21880.4769135,45875.7954619,17569.4535811,8622.04666482,3985.66308091,39612.6106204,43598.27370131,15210.5917577,6344.5249043,1545.46119464,46689.1960906,48234.65728524,14071.8308775,2684.2220749,1382.78106889,51650.939926,53033.72099489,13665.1305631,1789.48138326,3172.26245215,51162.8995488,54335.16200095,52952.38093206,6344.5249043,4311.02333241,3172.26245215,55961.9632584,59134.22571055,3334.9425779,6181.84477855,3009.5823264,57263.4042645,60272.9865909,2033.50157189,0,1952.16150902,65804.1108664,67756.27237542,65804.1108664,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,Costeras entre Rio Negro y Rio Vodudahue,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513077,1184.80622424,90191.1681099,10,10103,10513,289,2293,2896,4802.59830188,85388.569808,0,0,90191.1681099,0,11395.9959706,78795.1721393,0,0,0,9279.59671889,2116.39925168,7081.79749599,71713.3746433,78795.17213929,11477.3959418,4883.9982731,17745.1937256,56084.5801694,73829.773895,5860.79792772,23361.7917397,976.79965462,59991.7787879,60968.57844252,83353.5705276,31664.5888039,21326.7924592,20268.5928334,16931.1940134,37199.7868468,28734.1898401,23198.9917972,20919.7926031,17338.1938695,38257.9864726,0,0,81.3999712183,90109.7681387,90191.1681099183,90109.7681387,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513078,3627.16928397,276763.613361,10,10103,10513,289,2294,2896,41928.9561052,125136.806981,109697.850275,14138.8340355,172184.996099,90439.7832269,62730.918824,99053.0959152,4062.88334353,110916.715278,114979.59862153,52167.4221309,14626.3800367,7881.99368644,202087.817507,209969.81119344,45991.8394487,14057.5763686,5037.97534597,211676.222198,216714.19754397,45341.7781138,5688.03668094,7800.73601957,217933.062547,225733.79856657,223621.09922794,43391.5941089,6825.64401712,30959.1710777,195587.204157,226546.3752347,24133.5270605,50217.238126,8450.79735453,193962.05082,202412.84817453,16901.5947091,1462.63800367,4550.42934475,253848.951304,258399.38064875,255311.58930767,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
CL110513079,851.42160954,33264.4938439,10,10103,10513,282,2295,2886,1789.28817742,31475.2056665,0,0,33264.4938439,0,3659.90763564,29604.5862083,0,0,0,2033.2820198,1626.62561584,8621.11576394,20983.4704443,29604.58620824,10085.0788182,569.318965544,8783.77832553,13826.3177346,22610.09606013,6587.83374415,12281.0233996,0,14395.6367002,14395.6367002,26676.6600998,28303.2857156,4310.55788197,650.650246335,0,650.650246335,27489.9729077,1463.96305425,4310.55788197,0,4310.55788197,0,162.662561584,81.3312807919,33020.5000015,33101.8312822919,33183.162563084,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2886,Complejo Glaciar COCHAMÓ || Rio Traidor-5
CL110513080,478.72042526,10194.8078336,10,10103,10513,289,2296,2896,3781.9448415,6412.8629921,0,3370.86388046,6823.94395314,0,4768.53914797,5426.26868563,0,0,0,3781.9448415,986.594306477,164.432384413,5261.83630121,5426.268685623,3781.9448415,164.432384413,82.2161922065,6166.21441548,6248.4306076865,3864.1610337,0,1479.89145972,4850.75534018,6330.6467999,4850.75534018,9125.99733492,0,1068.81049868,0,1068.81049868,5261.83630121,4932.97153239,0,0,0,3699.72864929,904.378114271,82.2161922065,5508.48487783,5590.7010700365,6412.862992101,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,Rio Traidor,S/N,2896,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero
